"lexeme","lexinfoPos","oliaPos","lemma","forms"
"http://llod.jerteh.rs/id/SMD/le_dolaziti_51758","http://www.lexinfo.net/ontology/2.0/lexinfo#verb","http://purl.org/olia/olia.owl#Verb","долазити","долазе@http://llod.jerteh.rs/id/SMD/fm_dolaze_3772497|долазећи@http://llod.jerteh.rs/id/SMD/fm_dolazecxi_3772498|долази@http://llod.jerteh.rs/id/SMD/fm_dolazi_3772499|долазиће@http://llod.jerteh.rs/id/SMD/fm_dolazicxe_3772500|долазићемо@http://llod.jerteh.rs/id/SMD/fm_dolazicxemo_3772501|долазићеш@http://llod.jerteh.rs/id/SMD/fm_dolazicxesx_3772502|долазићете@http://llod.jerteh.rs/id/SMD/fm_dolazicxete_3772503|долазићу@http://llod.jerteh.rs/id/SMD/fm_dolazicxu_3772504|долазих@http://llod.jerteh.rs/id/SMD/fm_dolazih_3772505|долазијах@http://llod.jerteh.rs/id/SMD/fm_dolazijah_3772506|долазијаху@http://llod.jerteh.rs/id/SMD/fm_dolazijahu_3772507|долазијасмо@http://llod.jerteh.rs/id/SMD/fm_dolazijasmo_3772508|долазијасте@http://llod.jerteh.rs/id/SMD/fm_dolazijaste_3772509|долазијаше@http://llod.jerteh.rs/id/SMD/fm_dolazijasxe_3772510|долазила@http://llod.jerteh.rs/id/SMD/fm_dolazila_3772511|долазиле@http://llod.jerteh.rs/id/SMD/fm_dolazile_3772512|долазили@http://llod.jerteh.rs/id/SMD/fm_dolazili_3772513|долазило@http://llod.jerteh.rs/id/SMD/fm_dolazilo_3772514|долазим@http://llod.jerteh.rs/id/SMD/fm_dolazim_3772515|долазимо@http://llod.jerteh.rs/id/SMD/fm_dolazimo_3772516|долазио@http://llod.jerteh.rs/id/SMD/fm_dolazio_3772517|долазисмо@http://llod.jerteh.rs/id/SMD/fm_dolazismo_3772518|долазисте@http://llod.jerteh.rs/id/SMD/fm_dolaziste_3772519|долазиш@http://llod.jerteh.rs/id/SMD/fm_dolazisx_3772520|долазише@http://llod.jerteh.rs/id/SMD/fm_dolazisxe_3772521|долазите@http://llod.jerteh.rs/id/SMD/fm_dolazite_3772522|долазити@http://llod.jerteh.rs/id/SMD/fm_dolaziti_3772523|долажах@http://llod.jerteh.rs/id/SMD/fm_dolazxah_3772524|долажаху@http://llod.jerteh.rs/id/SMD/fm_dolazxahu_3772525|долажасмо@http://llod.jerteh.rs/id/SMD/fm_dolazxasmo_3772526|долажасте@http://llod.jerteh.rs/id/SMD/fm_dolazxaste_3772527|долажаше@http://llod.jerteh.rs/id/SMD/fm_dolazxasxe_3772528"
"http://llod.jerteh.rs/id/SMD/le_primetiti_59106","http://www.lexinfo.net/ontology/2.0/lexinfo#verb","http://purl.org/olia/olia.owl#Verb","приметити","примећен@http://llod.jerteh.rs/id/SMD/fm_primecxen_3986669|примећена@http://llod.jerteh.rs/id/SMD/fm_primecxena_3986670|примећене@http://llod.jerteh.rs/id/SMD/fm_primecxene_3986671|примећени@http://llod.jerteh.rs/id/SMD/fm_primecxeni_3986672|примећено@http://llod.jerteh.rs/id/SMD/fm_primecxeno_3986673|примете@http://llod.jerteh.rs/id/SMD/fm_primete_3986674|примети@http://llod.jerteh.rs/id/SMD/fm_primeti_3986675|приметиће@http://llod.jerteh.rs/id/SMD/fm_primeticxe_3986676|приметићемо@http://llod.jerteh.rs/id/SMD/fm_primeticxemo_3986677|приметићеш@http://llod.jerteh.rs/id/SMD/fm_primeticxesx_3986678|приметићете@http://llod.jerteh.rs/id/SMD/fm_primeticxete_3986679|приметићу@http://llod.jerteh.rs/id/SMD/fm_primeticxu_3986680|приметих@http://llod.jerteh.rs/id/SMD/fm_primetih_3986681|приметила@http://llod.jerteh.rs/id/SMD/fm_primetila_3986682|приметиле@http://llod.jerteh.rs/id/SMD/fm_primetile_3986683|приметили@http://llod.jerteh.rs/id/SMD/fm_primetili_3986684|приметило@http://llod.jerteh.rs/id/SMD/fm_primetilo_3986685|приметим@http://llod.jerteh.rs/id/SMD/fm_primetim_3986686|приметимо@http://llod.jerteh.rs/id/SMD/fm_primetimo_3986687|приметио@http://llod.jerteh.rs/id/SMD/fm_primetio_3986688|приметисмо@http://llod.jerteh.rs/id/SMD/fm_primetismo_3986689|приметисте@http://llod.jerteh.rs/id/SMD/fm_primetiste_3986690|приметиш@http://llod.jerteh.rs/id/SMD/fm_primetisx_3986691|приметише@http://llod.jerteh.rs/id/SMD/fm_primetisxe_3986692|приметите@http://llod.jerteh.rs/id/SMD/fm_primetite_3986693|приметити@http://llod.jerteh.rs/id/SMD/fm_primetiti_3986694|приметив@http://llod.jerteh.rs/id/SMD/fm_primetiv_3986695|приметивши@http://llod.jerteh.rs/id/SMD/fm_primetivsxi_3986696"
"http://llod.jerteh.rs/id/SMD/le_dok_241157","http://www.lexinfo.net/ontology/2.0/lexinfo#subordinatingConjunction","http://purl.org/olia/olia.owl#SubordinatingConjunction","док","док@http://llod.jerteh.rs/id/SMD/fm_dok_4939069"
"http://llod.jerteh.rs/id/SMD/le_manastir_9162","http://www.lexinfo.net/ontology/2.0/lexinfo#commonNoun","http://purl.org/olia/olia.owl#CommonNoun","манастир","манастир@http://llod.jerteh.rs/id/SMD/fm_manastir_4381728|манастира@http://llod.jerteh.rs/id/SMD/fm_manastira_4381729|манастире@http://llod.jerteh.rs/id/SMD/fm_manastire_4381730|манастири@http://llod.jerteh.rs/id/SMD/fm_manastiri_4381731|манастирима@http://llod.jerteh.rs/id/SMD/fm_manastirima_4381732|манастиром@http://llod.jerteh.rs/id/SMD/fm_manastirom_4381733|манастиру@http://llod.jerteh.rs/id/SMD/fm_manastiru_4381734"
"http://llod.jerteh.rs/id/SMD/le_srecxa_30253","http://www.lexinfo.net/ontology/2.0/lexinfo#commonNoun","http://purl.org/olia/olia.owl#CommonNoun","срећа","срећа@http://llod.jerteh.rs/id/SMD/fm_srecxa_4516144|срећама@http://llod.jerteh.rs/id/SMD/fm_srecxama_4516145|среће@http://llod.jerteh.rs/id/SMD/fm_srecxe_4516146|срећи@http://llod.jerteh.rs/id/SMD/fm_srecxi_4516147|срећо@http://llod.jerteh.rs/id/SMD/fm_srecxo_4516148|срећом@http://llod.jerteh.rs/id/SMD/fm_srecxom_4516149|срећу@http://llod.jerteh.rs/id/SMD/fm_srecxu_4516150"
"http://llod.jerteh.rs/id/SMD/le_verovati_63709","http://www.lexinfo.net/ontology/2.0/lexinfo#verb","http://purl.org/olia/olia.owl#Verb","веровати","верова@http://llod.jerteh.rs/id/SMD/fm_verova_4121682|вероваће@http://llod.jerteh.rs/id/SMD/fm_verovacxe_4121683|вероваћемо@http://llod.jerteh.rs/id/SMD/fm_verovacxemo_4121684|вероваћеш@http://llod.jerteh.rs/id/SMD/fm_verovacxesx_4121685|вероваћете@http://llod.jerteh.rs/id/SMD/fm_verovacxete_4121686|вероваћу@http://llod.jerteh.rs/id/SMD/fm_verovacxu_4121687|веровах@http://llod.jerteh.rs/id/SMD/fm_verovah_4121688|вероваху@http://llod.jerteh.rs/id/SMD/fm_verovahu_4121689|веровала@http://llod.jerteh.rs/id/SMD/fm_verovala_4121690|веровале@http://llod.jerteh.rs/id/SMD/fm_verovale_4121691|веровали@http://llod.jerteh.rs/id/SMD/fm_verovali_4121692|веровало@http://llod.jerteh.rs/id/SMD/fm_verovalo_4121693|верован@http://llod.jerteh.rs/id/SMD/fm_verovan_4121694|верована@http://llod.jerteh.rs/id/SMD/fm_verovana_4121695|вероване@http://llod.jerteh.rs/id/SMD/fm_verovane_4121696|веровани@http://llod.jerteh.rs/id/SMD/fm_verovani_4121697|веровано@http://llod.jerteh.rs/id/SMD/fm_verovano_4121698|веровао@http://llod.jerteh.rs/id/SMD/fm_verovao_4121699|веровасмо@http://llod.jerteh.rs/id/SMD/fm_verovasmo_4121700|веровасте@http://llod.jerteh.rs/id/SMD/fm_verovaste_4121701|вероваше@http://llod.jerteh.rs/id/SMD/fm_verovasxe_4121702|веровати@http://llod.jerteh.rs/id/SMD/fm_verovati_4121703|веровавши@http://llod.jerteh.rs/id/SMD/fm_verovavsxi_4121704|веруј@http://llod.jerteh.rs/id/SMD/fm_veruj_4121705|верује@http://llod.jerteh.rs/id/SMD/fm_veruje_4121706|верујем@http://llod.jerteh.rs/id/SMD/fm_verujem_4121707|верујемо@http://llod.jerteh.rs/id/SMD/fm_verujemo_4121708|верујеш@http://llod.jerteh.rs/id/SMD/fm_verujesx_4121709|верујете@http://llod.jerteh.rs/id/SMD/fm_verujete_4121710|верујмо@http://llod.jerteh.rs/id/SMD/fm_verujmo_4121711|верујте@http://llod.jerteh.rs/id/SMD/fm_verujte_4121712|верују@http://llod.jerteh.rs/id/SMD/fm_veruju_4121713|верујући@http://llod.jerteh.rs/id/SMD/fm_verujucxi_4121714"
"http://llod.jerteh.rs/id/SMD/le_dobiti_51658","http://www.lexinfo.net/ontology/2.0/lexinfo#verb","http://purl.org/olia/olia.owl#Verb","добити","доби@http://llod.jerteh.rs/id/SMD/fm_dobi_3769679|добиће@http://llod.jerteh.rs/id/SMD/fm_dobicxe_3769680|добићемо@http://llod.jerteh.rs/id/SMD/fm_dobicxemo_3769681|добићеш@http://llod.jerteh.rs/id/SMD/fm_dobicxesx_3769682|добићете@http://llod.jerteh.rs/id/SMD/fm_dobicxete_3769683|добићу@http://llod.jerteh.rs/id/SMD/fm_dobicxu_3769684|добих@http://llod.jerteh.rs/id/SMD/fm_dobih_3769685|добиј@http://llod.jerteh.rs/id/SMD/fm_dobij_3769686|добије@http://llod.jerteh.rs/id/SMD/fm_dobije_3769687|добијем@http://llod.jerteh.rs/id/SMD/fm_dobijem_3769688|добијемо@http://llod.jerteh.rs/id/SMD/fm_dobijemo_3769689|добијен@http://llod.jerteh.rs/id/SMD/fm_dobijen_3769690|добијена@http://llod.jerteh.rs/id/SMD/fm_dobijena_3769691|добијене@http://llod.jerteh.rs/id/SMD/fm_dobijene_3769692|добијени@http://llod.jerteh.rs/id/SMD/fm_dobijeni_3769693|добијено@http://llod.jerteh.rs/id/SMD/fm_dobijeno_3769694|добијеш@http://llod.jerteh.rs/id/SMD/fm_dobijesx_3769695|добијете@http://llod.jerteh.rs/id/SMD/fm_dobijete_3769696|добијмо@http://llod.jerteh.rs/id/SMD/fm_dobijmo_3769697|добијте@http://llod.jerteh.rs/id/SMD/fm_dobijte_3769698|добију@http://llod.jerteh.rs/id/SMD/fm_dobiju_3769699|добила@http://llod.jerteh.rs/id/SMD/fm_dobila_3769700|добиле@http://llod.jerteh.rs/id/SMD/fm_dobile_3769701|добили@http://llod.jerteh.rs/id/SMD/fm_dobili_3769702|добило@http://llod.jerteh.rs/id/SMD/fm_dobilo_3769703|добио@http://llod.jerteh.rs/id/SMD/fm_dobio_3769704|добисмо@http://llod.jerteh.rs/id/SMD/fm_dobismo_3769705|добисте@http://llod.jerteh.rs/id/SMD/fm_dobiste_3769706|добише@http://llod.jerteh.rs/id/SMD/fm_dobisxe_3769707|добити@http://llod.jerteh.rs/id/SMD/fm_dobiti_3769708|добив@http://llod.jerteh.rs/id/SMD/fm_dobiv_3769709|добивен@http://llod.jerteh.rs/id/SMD/fm_dobiven_3769710|добивена@http://llod.jerteh.rs/id/SMD/fm_dobivena_3769711|добивене@http://llod.jerteh.rs/id/SMD/fm_dobivene_3769712|добивени@http://llod.jerteh.rs/id/SMD/fm_dobiveni_3769713|добивено@http://llod.jerteh.rs/id/SMD/fm_dobiveno_3769714|добивши@http://llod.jerteh.rs/id/SMD/fm_dobivsxi_3769715"
"http://llod.jerteh.rs/id/SMD/le_prvi_7299","http://www.lexinfo.net/ontology/2.0/lexinfo#adjective","http://purl.org/olia/olia.owl#Adjective","први","прва@http://llod.jerteh.rs/id/SMD/fm_prva_5134631|прве@http://llod.jerteh.rs/id/SMD/fm_prve_5134632|први@http://llod.jerteh.rs/id/SMD/fm_prvi_5134633|првих@http://llod.jerteh.rs/id/SMD/fm_prvih_5134634|првим@http://llod.jerteh.rs/id/SMD/fm_prvim_5134635|првима@http://llod.jerteh.rs/id/SMD/fm_prvima_5134636|прво@http://llod.jerteh.rs/id/SMD/fm_prvo_5134637|првог@http://llod.jerteh.rs/id/SMD/fm_prvog_5134638|првога@http://llod.jerteh.rs/id/SMD/fm_prvoga_5134639|првој@http://llod.jerteh.rs/id/SMD/fm_prvoj_5134640|првом@http://llod.jerteh.rs/id/SMD/fm_prvom_5134641|првоме@http://llod.jerteh.rs/id/SMD/fm_prvome_5134642|првому@http://llod.jerteh.rs/id/SMD/fm_prvomu_5134643|прву@http://llod.jerteh.rs/id/SMD/fm_prvu_5134644"
"http://llod.jerteh.rs/id/SMD/le_kazati_53691","http://www.lexinfo.net/ontology/2.0/lexinfo#verb","http://purl.org/olia/olia.owl#Verb","казати","каза@http://llod.jerteh.rs/id/SMD/fm_kaza_3829312|казаће@http://llod.jerteh.rs/id/SMD/fm_kazacxe_3829313|казаћемо@http://llod.jerteh.rs/id/SMD/fm_kazacxemo_3829314|казаћеш@http://llod.jerteh.rs/id/SMD/fm_kazacxesx_3829315|казаћете@http://llod.jerteh.rs/id/SMD/fm_kazacxete_3829316|казаћу@http://llod.jerteh.rs/id/SMD/fm_kazacxu_3829317|казах@http://llod.jerteh.rs/id/SMD/fm_kazah_3829318|казала@http://llod.jerteh.rs/id/SMD/fm_kazala_3829319|казале@http://llod.jerteh.rs/id/SMD/fm_kazale_3829320|казали@http://llod.jerteh.rs/id/SMD/fm_kazali_3829321|казало@http://llod.jerteh.rs/id/SMD/fm_kazalo_3829322|казан@http://llod.jerteh.rs/id/SMD/fm_kazan_3829323|казана@http://llod.jerteh.rs/id/SMD/fm_kazana_3829324|казане@http://llod.jerteh.rs/id/SMD/fm_kazane_3829325|казани@http://llod.jerteh.rs/id/SMD/fm_kazani_3829326|казано@http://llod.jerteh.rs/id/SMD/fm_kazano_3829327|казао@http://llod.jerteh.rs/id/SMD/fm_kazao_3829328|казасмо@http://llod.jerteh.rs/id/SMD/fm_kazasmo_3829329|казасте@http://llod.jerteh.rs/id/SMD/fm_kazaste_3829330|казаше@http://llod.jerteh.rs/id/SMD/fm_kazasxe_3829331|казати@http://llod.jerteh.rs/id/SMD/fm_kazati_3829332|казав@http://llod.jerteh.rs/id/SMD/fm_kazav_3829333|казавши@http://llod.jerteh.rs/id/SMD/fm_kazavsxi_3829334|каже@http://llod.jerteh.rs/id/SMD/fm_kazxe_3829335|кажем@http://llod.jerteh.rs/id/SMD/fm_kazxem_3829336|кажемо@http://llod.jerteh.rs/id/SMD/fm_kazxemo_3829337|кажеш@http://llod.jerteh.rs/id/SMD/fm_kazxesx_3829338|кажете@http://llod.jerteh.rs/id/SMD/fm_kazxete_3829339|кажи@http://llod.jerteh.rs/id/SMD/fm_kazxi_3829340|кажимо@http://llod.jerteh.rs/id/SMD/fm_kazximo_3829341|кажите@http://llod.jerteh.rs/id/SMD/fm_kazxite_3829342|кажу@http://llod.jerteh.rs/id/SMD/fm_kazxu_3829343"
"http://llod.jerteh.rs/id/SMD/le_posxto_241208","http://www.lexinfo.net/ontology/2.0/lexinfo#subordinatingConjunction","http://purl.org/olia/olia.owl#SubordinatingConjunction","пошто","пошто@http://llod.jerteh.rs/id/SMD/fm_posxto_4939120"
"http://llod.jerteh.rs/id/SMD/le_neprestano_96081","http://www.lexinfo.net/ontology/2.0/lexinfo#adverb","http://purl.org/olia/olia.owl#Adverb","непрестано","непрестано@http://llod.jerteh.rs/id/SMD/fm_neprestano_4904237"
"http://llod.jerteh.rs/id/SMD/le_docxi_51664","http://www.lexinfo.net/ontology/2.0/lexinfo#verb","http://purl.org/olia/olia.owl#Verb","доћи","доћи@http://llod.jerteh.rs/id/SMD/fm_docxi_3769859|дође@http://llod.jerteh.rs/id/SMD/fm_dodxe_3769860|дођем@http://llod.jerteh.rs/id/SMD/fm_dodxem_3769861|дођемо@http://llod.jerteh.rs/id/SMD/fm_dodxemo_3769862|дођеш@http://llod.jerteh.rs/id/SMD/fm_dodxesx_3769863|дођете@http://llod.jerteh.rs/id/SMD/fm_dodxete_3769864|дођи@http://llod.jerteh.rs/id/SMD/fm_dodxi_3769865|дођимо@http://llod.jerteh.rs/id/SMD/fm_dodximo_3769866|дођите@http://llod.jerteh.rs/id/SMD/fm_dodxite_3769867|дођох@http://llod.jerteh.rs/id/SMD/fm_dodxoh_3769868|дођосмо@http://llod.jerteh.rs/id/SMD/fm_dodxosmo_3769869|дођосте@http://llod.jerteh.rs/id/SMD/fm_dodxoste_3769870|дођоше@http://llod.jerteh.rs/id/SMD/fm_dodxosxe_3769871|дођу@http://llod.jerteh.rs/id/SMD/fm_dodxu_3769872|дошао@http://llod.jerteh.rs/id/SMD/fm_dosxao_3769873|дошав@http://llod.jerteh.rs/id/SMD/fm_dosxav_3769874|дошавши@http://llod.jerteh.rs/id/SMD/fm_dosxavsxi_3769875|дошла@http://llod.jerteh.rs/id/SMD/fm_dosxla_3769876|дошле@http://llod.jerteh.rs/id/SMD/fm_dosxle_3769877|дошли@http://llod.jerteh.rs/id/SMD/fm_dosxli_3769878|дошло@http://llod.jerteh.rs/id/SMD/fm_dosxlo_3769879"
"http://llod.jerteh.rs/id/SMD/le_kapetan_12233","http://www.lexinfo.net/ontology/2.0/lexinfo#commonNoun","http://purl.org/olia/olia.owl#CommonNoun","капетан","капетан@http://llod.jerteh.rs/id/SMD/fm_kapetan_4402873|капетана@http://llod.jerteh.rs/id/SMD/fm_kapetana_4402874|капетане@http://llod.jerteh.rs/id/SMD/fm_kapetane_4402875|капетани@http://llod.jerteh.rs/id/SMD/fm_kapetani_4402876|капетанима@http://llod.jerteh.rs/id/SMD/fm_kapetanima_4402877|капетаном@http://llod.jerteh.rs/id/SMD/fm_kapetanom_4402878|капетану@http://llod.jerteh.rs/id/SMD/fm_kapetanu_4402879"
"http://llod.jerteh.rs/id/SMD/le_i_241167","http://www.lexinfo.net/ontology/2.0/lexinfo#coordinatingConjunction","http://purl.org/olia/olia.owl#CoordinatingConjunction","и","и@http://llod.jerteh.rs/id/SMD/fm_i_4939079"
"http://llod.jerteh.rs/id/SMD/le_medxu_232121","http://www.lexinfo.net/ontology/2.0/lexinfo#preposition","http://purl.org/olia/olia.owl#Adposition","међу","међу@http://llod.jerteh.rs/id/SMD/fm_medxu_4938825"
"http://llod.jerteh.rs/id/SMD/le_lice_43870","http://www.lexinfo.net/ontology/2.0/lexinfo#commonNoun","http://purl.org/olia/olia.owl#CommonNoun","лице","лица@http://llod.jerteh.rs/id/SMD/fm_lica_4598890|лице@http://llod.jerteh.rs/id/SMD/fm_lice_4598891|лицем@http://llod.jerteh.rs/id/SMD/fm_licem_4598892|лицима@http://llod.jerteh.rs/id/SMD/fm_licima_4598893|лицу@http://llod.jerteh.rs/id/SMD/fm_licu_4598894"
"http://llod.jerteh.rs/id/SMD/le_viknuti_235531","http://www.lexinfo.net/ontology/2.0/lexinfo#verb","http://purl.org/olia/olia.owl#Verb","викнути","викне@http://llod.jerteh.rs/id/SMD/fm_vikne_4264945|викнем@http://llod.jerteh.rs/id/SMD/fm_viknem_4264946|викнемо@http://llod.jerteh.rs/id/SMD/fm_viknemo_4264947|викнеш@http://llod.jerteh.rs/id/SMD/fm_viknesx_4264948|викнете@http://llod.jerteh.rs/id/SMD/fm_viknete_4264949|викни@http://llod.jerteh.rs/id/SMD/fm_vikni_4264950|викнимо@http://llod.jerteh.rs/id/SMD/fm_viknimo_4264951|викните@http://llod.jerteh.rs/id/SMD/fm_viknite_4264952|викну@http://llod.jerteh.rs/id/SMD/fm_viknu_4264953|викнуће@http://llod.jerteh.rs/id/SMD/fm_viknucxe_4264954|викнућемо@http://llod.jerteh.rs/id/SMD/fm_viknucxemo_4264955|викнућеш@http://llod.jerteh.rs/id/SMD/fm_viknucxesx_4264956|викнућете@http://llod.jerteh.rs/id/SMD/fm_viknucxete_4264957|викнућу@http://llod.jerteh.rs/id/SMD/fm_viknucxu_4264958|викнух@http://llod.jerteh.rs/id/SMD/fm_viknuh_4264959|викнула@http://llod.jerteh.rs/id/SMD/fm_viknula_4264960|викнуле@http://llod.jerteh.rs/id/SMD/fm_viknule_4264961|викнули@http://llod.jerteh.rs/id/SMD/fm_viknuli_4264962|викнуло@http://llod.jerteh.rs/id/SMD/fm_viknulo_4264963|викнуо@http://llod.jerteh.rs/id/SMD/fm_viknuo_4264964|викнусмо@http://llod.jerteh.rs/id/SMD/fm_viknusmo_4264965|викнусте@http://llod.jerteh.rs/id/SMD/fm_viknuste_4264966|викнуше@http://llod.jerteh.rs/id/SMD/fm_viknusxe_4264967|викнути@http://llod.jerteh.rs/id/SMD/fm_viknuti_4264968|викнув@http://llod.jerteh.rs/id/SMD/fm_viknuv_4264969|викнувши@http://llod.jerteh.rs/id/SMD/fm_viknuvsxi_4264970"
"http://llod.jerteh.rs/id/SMD/le_recy_40758","http://www.lexinfo.net/ontology/2.0/lexinfo#commonNoun","http://purl.org/olia/olia.owl#CommonNoun","реч","реч@http://llod.jerteh.rs/id/SMD/fm_recy_4586423|речи@http://llod.jerteh.rs/id/SMD/fm_recyi_4586424|речима@http://llod.jerteh.rs/id/SMD/fm_recyima_4586425|речју@http://llod.jerteh.rs/id/SMD/fm_recyju_4586426"
"http://llod.jerteh.rs/id/SMD/le_briga_35990","http://www.lexinfo.net/ontology/2.0/lexinfo#commonNoun","http://purl.org/olia/olia.owl#CommonNoun","брига","брига@http://llod.jerteh.rs/id/SMD/fm_briga_4556551|бригама@http://llod.jerteh.rs/id/SMD/fm_brigama_4556552|бриге@http://llod.jerteh.rs/id/SMD/fm_brige_4556553|бриго@http://llod.jerteh.rs/id/SMD/fm_brigo_4556554|бригом@http://llod.jerteh.rs/id/SMD/fm_brigom_4556555|бригу@http://llod.jerteh.rs/id/SMD/fm_brigu_4556556|бризи@http://llod.jerteh.rs/id/SMD/fm_brizi_4556557"
"http://llod.jerteh.rs/id/SMD/le_opaziti_56237","http://www.lexinfo.net/ontology/2.0/lexinfo#verb","http://purl.org/olia/olia.owl#Verb","опазити","опазе@http://llod.jerteh.rs/id/SMD/fm_opaze_3903564|опази@http://llod.jerteh.rs/id/SMD/fm_opazi_3903565|опазиће@http://llod.jerteh.rs/id/SMD/fm_opazicxe_3903566|опазићемо@http://llod.jerteh.rs/id/SMD/fm_opazicxemo_3903567|опазићеш@http://llod.jerteh.rs/id/SMD/fm_opazicxesx_3903568|опазићете@http://llod.jerteh.rs/id/SMD/fm_opazicxete_3903569|опазићу@http://llod.jerteh.rs/id/SMD/fm_opazicxu_3903570|опазих@http://llod.jerteh.rs/id/SMD/fm_opazih_3903571|опазила@http://llod.jerteh.rs/id/SMD/fm_opazila_3903572|опазиле@http://llod.jerteh.rs/id/SMD/fm_opazile_3903573|опазили@http://llod.jerteh.rs/id/SMD/fm_opazili_3903574|опазило@http://llod.jerteh.rs/id/SMD/fm_opazilo_3903575|опазим@http://llod.jerteh.rs/id/SMD/fm_opazim_3903576|опазимо@http://llod.jerteh.rs/id/SMD/fm_opazimo_3903577|опазио@http://llod.jerteh.rs/id/SMD/fm_opazio_3903578|опазисмо@http://llod.jerteh.rs/id/SMD/fm_opazismo_3903579|опазисте@http://llod.jerteh.rs/id/SMD/fm_opaziste_3903580|опазиш@http://llod.jerteh.rs/id/SMD/fm_opazisx_3903581|опазише@http://llod.jerteh.rs/id/SMD/fm_opazisxe_3903582|опазите@http://llod.jerteh.rs/id/SMD/fm_opazite_3903583|опазити@http://llod.jerteh.rs/id/SMD/fm_opaziti_3903584|опазивши@http://llod.jerteh.rs/id/SMD/fm_opazivsxi_3903585|опажен@http://llod.jerteh.rs/id/SMD/fm_opazxen_3903586|опажена@http://llod.jerteh.rs/id/SMD/fm_opazxena_3903587|опажене@http://llod.jerteh.rs/id/SMD/fm_opazxene_3903588|опажени@http://llod.jerteh.rs/id/SMD/fm_opazxeni_3903589|опажено@http://llod.jerteh.rs/id/SMD/fm_opazxeno_3903590"
"http://llod.jerteh.rs/id/SMD/le_gospodar_12035","http://www.lexinfo.net/ontology/2.0/lexinfo#commonNoun","http://purl.org/olia/olia.owl#CommonNoun","господар","господар@http://llod.jerteh.rs/id/SMD/fm_gospodar_4401490|господара@http://llod.jerteh.rs/id/SMD/fm_gospodara_4401491|господаре@http://llod.jerteh.rs/id/SMD/fm_gospodare_4401492|господарем@http://llod.jerteh.rs/id/SMD/fm_gospodarem_4401493|господари@http://llod.jerteh.rs/id/SMD/fm_gospodari_4401494|господарима@http://llod.jerteh.rs/id/SMD/fm_gospodarima_4401495|господаром@http://llod.jerteh.rs/id/SMD/fm_gospodarom_4401496|господару@http://llod.jerteh.rs/id/SMD/fm_gospodaru_4401497"
